2014-2018 Root Mean Square Error of the 90-day low-pass-filtered transport in the Rockall Trough. 
Data published in Houpert et al. (2020). Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, RMSE Total Transport (Sv), RMSE Eastern Wedge Transport (Sv), RMSE Western Wedge Transport (Sv), RMSE Mid-Basin Transport (Sv)
2014,12,10,0,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,10,12,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,11,0,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,11,12,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,12,0,7.3594e+05,1.0846,0.58856,0.63151,0.65661
2014,12,12,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,13,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,13,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,14,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,14,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,15,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,15,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,16,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,16,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,17,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,17,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,18,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,18,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,19,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,19,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,20,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,20,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,21,0,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,21,12,7.3595e+05,1.0846,0.58856,0.63151,0.65661
2014,12,22,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,22,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,23,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,23,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,24,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,24,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,25,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,25,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,26,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,26,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,27,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,27,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,28,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,28,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,29,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,29,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,30,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,30,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,31,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2014,12,31,12,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2015,1,1,0,7.3596e+05,1.0846,0.58856,0.63151,0.65661
2015,1,1,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,2,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,2,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,3,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,3,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,4,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,4,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,5,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,5,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,6,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,6,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,7,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,7,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,8,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,8,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,9,0,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,9,12,7.3597e+05,1.0846,0.58856,0.63151,0.65661
2015,1,10,0,7.3597e+05,1.0846,0.58856,0.63151,0.65664
2015,1,10,12,7.3597e+05,1.0846,0.58856,0.63151,0.65666
2015,1,11,0,7.3598e+05,1.0846,0.58856,0.63151,0.65663
2015,1,11,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,12,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,12,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,13,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,13,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,14,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,14,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,15,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,15,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,16,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,16,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,17,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,17,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,18,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,18,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,19,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,19,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,20,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,20,12,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,21,0,7.3598e+05,1.0846,0.58856,0.63151,0.65661
2015,1,21,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,22,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,22,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,23,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,23,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,24,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,24,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,25,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,25,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,26,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,26,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,27,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,27,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,28,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,28,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,29,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,29,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,30,0,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,30,12,7.3599e+05,1.0846,0.58856,0.63151,0.65661
2015,1,31,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,1,31,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,1,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,1,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,2,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,2,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,3,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,3,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,4,0,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,4,12,7.36e+05,1.0846,0.58856,0.63151,0.65664
2015,2,5,0,7.36e+05,1.0846,0.58856,0.63151,0.65664
2015,2,5,12,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,6,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,6,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,7,0,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,7,12,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,8,0,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,8,12,7.36e+05,1.0846,0.58856,0.63151,0.65661
2015,2,9,0,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,9,12,7.36e+05,1.0846,0.58856,0.63151,0.65662
2015,2,10,0,7.3600e+05,1.0846,0.58856,0.63151,0.65661
2015,2,10,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,11,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,11,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,12,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,12,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,13,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,13,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,14,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,14,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,15,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,15,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,16,0,7.3601e+05,1.0846,0.58856,0.63151,0.65662
2015,2,16,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,17,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,17,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,18,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,18,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,19,0,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,19,12,7.3601e+05,1.0846,0.58856,0.63151,0.65661
2015,2,20,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,20,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,21,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,21,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,22,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,22,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,23,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,23,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,24,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,24,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,25,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,25,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,26,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,26,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,27,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,27,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,28,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,2,28,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,3,1,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,3,1,12,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,3,2,0,7.3602e+05,1.0846,0.58856,0.63151,0.65661
2015,3,2,12,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,3,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,3,12,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,4,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,4,12,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,5,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,5,12,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,6,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,6,12,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,7,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,7,12,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,8,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,8,12,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,9,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,9,12,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,10,0,7.3603e+05,1.0846,0.58856,0.63151,0.65661
2015,3,10,12,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,11,0,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,11,12,7.3603e+05,1.0846,0.58856,0.63151,0.65662
2015,3,12,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,12,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,13,0,7.3604e+05,1.0846,0.58856,0.63151,0.65663
2015,3,13,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,14,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,14,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,15,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,15,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,16,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,16,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,17,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,17,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,18,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,18,12,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,19,0,7.3604e+05,1.0846,0.58856,0.63151,0.65663
2015,3,19,12,7.3604e+05,1.0846,0.58856,0.63151,0.65663
2015,3,20,0,7.3604e+05,1.0846,0.58856,0.63151,0.65662
2015,3,20,12,7.3604e+05,1.0846,0.58856,0.63151,0.65661
2015,3,21,0,7.3604e+05,1.0846,0.58856,0.63151,0.65661
2015,3,21,12,7.3604e+05,1.0846,0.58856,0.63151,0.65661
2015,3,22,0,7.3604e+05,1.0846,0.58856,0.63151,0.65661
2015,3,22,12,7.3605e+05,1.0846,0.58856,0.63151,0.65662
2015,3,23,0,7.3605e+05,1.0846,0.58856,0.63151,0.65662
2015,3,23,12,7.3605e+05,1.0846,0.58856,0.63151,0.65662
2015,3,24,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,24,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,25,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,25,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,26,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,26,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,27,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,27,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,28,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,28,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,29,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,29,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,30,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,30,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,31,0,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,3,31,12,7.3605e+05,1.0846,0.58856,0.63151,0.65661
2015,4,1,0,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,1,12,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,2,0,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,2,12,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,3,0,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,3,12,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,4,0,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,4,12,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,5,0,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,5,12,7.3606e+05,1.0846,0.58856,0.63151,0.65662
2015,4,6,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,6,12,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,7,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,7,12,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,8,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,8,12,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,9,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,9,12,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,10,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,10,12,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,11,0,7.3606e+05,1.0846,0.58856,0.63151,0.65663
2015,4,11,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,12,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,12,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,13,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,13,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,14,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,14,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,15,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,15,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,16,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,16,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,17,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,17,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,18,0,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,18,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,19,0,7.3607e+05,1.0846,0.58856,0.63151,0.65663
2015,4,19,12,7.3607e+05,1.0846,0.58856,0.63151,0.65663
2015,4,20,0,7.3607e+05,1.0846,0.58856,0.63151,0.65663
2015,4,20,12,7.3607e+05,1.0846,0.58856,0.63151,0.65664
2015,4,21,0,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,21,12,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,22,0,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,22,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,23,0,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,23,12,7.3608e+05,1.0846,0.58856,0.63151,0.65665
2015,4,24,0,7.3608e+05,1.0846,0.58856,0.63151,0.65665
2015,4,24,12,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,25,0,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,25,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,26,0,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,26,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,27,0,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,27,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,28,0,7.3608e+05,1.0846,0.58856,0.63151,0.65664
2015,4,28,12,7.3608e+05,1.0846,0.58856,0.63151,0.65665
2015,4,29,0,7.3608e+05,1.0846,0.58856,0.63151,0.65665
2015,4,29,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,30,0,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,4,30,12,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,5,1,0,7.3608e+05,1.0846,0.58856,0.63151,0.65663
2015,5,1,12,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,2,0,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,2,12,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,3,0,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,3,12,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,4,0,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,4,12,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,5,0,7.3609e+05,1.0846,0.58856,0.63151,0.65662
2015,5,5,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,6,0,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,6,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,7,0,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,7,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,8,0,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,8,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,9,0,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,9,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,10,0,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,10,12,7.3609e+05,1.0846,0.58856,0.63151,0.65661
2015,5,11,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,11,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,12,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,12,12,7.361e+05,1.0846,0.58856,0.63151,0.65662
2015,5,13,0,7.361e+05,1.0846,0.58856,0.63151,0.65664
2015,5,13,12,7.361e+05,1.0846,0.58856,0.63151,0.65663
2015,5,14,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,14,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,15,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,15,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,16,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,16,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,17,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,17,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,18,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,18,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,19,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,19,12,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,20,0,7.361e+05,1.0846,0.58856,0.63151,0.65661
2015,5,20,12,7.361e+05,1.0846,0.58856,0.63151,0.65662
2015,5,21,0,7.3610e+05,1.0846,0.58856,0.63151,0.65662
2015,5,21,12,7.3611e+05,1.0846,0.58856,0.63151,0.65662
2015,5,22,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,22,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,23,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,23,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,24,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,24,12,7.3611e+05,1.0846,0.58856,0.63151,0.65662
2015,5,25,0,7.3611e+05,1.0846,0.58856,0.63151,0.65663
2015,5,25,12,7.3611e+05,1.0846,0.58856,0.63151,0.65662
2015,5,26,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,26,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,27,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,27,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,28,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,28,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,29,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,29,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,30,0,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,30,12,7.3611e+05,1.0846,0.58856,0.63151,0.65661
2015,5,31,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,5,31,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,1,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,1,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,2,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,2,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,3,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,3,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,4,0,7.3612e+05,1.0846,0.58856,0.63151,0.65662
2015,6,4,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,5,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,5,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,6,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,6,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,7,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,7,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,8,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,8,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,9,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,9,12,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,10,0,7.3612e+05,1.0846,0.58856,0.63151,0.65661
2015,6,10,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,11,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,11,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,12,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,12,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,13,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,13,12,7.3613e+05,1.0846,0.58856,0.63151,0.65661
2015,6,14,0,7.3613e+05,1.0846,0.58856,0.63151,0.65661
